particle_id,in-halo,den_contrast for 12.4,den_contrast for 13.0,den_contrast for 13.6
12692696,1,-0.05064696205329045,-0.04526504133826865,-0.039007478044367966
14236326,0,-0.03734788699412267,-0.03739091005333982,-0.03269827913027224
14337361,0,-0.04139820481789796,-0.03910688945462477,-0.03538150165695661
3861594,1,-0.05214589857075066,-0.04617838521314613,-0.039031651220284076
12360405,0,-0.051221022847211355,-0.04617838521314613,-0.039031651220284076
13193952,1,-0.053852134819348925,-0.04623373938738119,-0.039031651220284076
3836508,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
8296298,0,-0.035498135547044174,-0.03971578537120979,-0.0376054338412356
3050174,1,-0.05327807402542792,-0.045707874732148594,-0.038838265812955505
6195099,0,-0.05289536682948065,-0.046123031038911175,-0.039031651220284076
9325881,1,-0.04817531141279764,-0.0453203955125036,-0.039031651220284076
10128002,0,-0.05069480045278386,-0.04516817153335743,-0.03901956463232607
7198782,1,-0.04879721060621195,-0.04573555181926618,-0.03901956463232607
10259098,1,-0.036247603805774166,-0.04006174896017852,-0.03704945079516588
4048916,0,-0.05160373004315862,-0.045887775798412356,-0.039007478044367966
6125676,1,-0.050551285254303635,-0.04473917668303616,-0.0385844474658367
12001879,1,-0.04940316366646183,-0.04608151540823491,-0.039031651220284076
13961925,0,-0.05149210711100737,-0.04509897881556368,-0.03897121828049385
7547813,1,-0.05289536682948065,-0.04615070812602865,-0.039031651220284076
8955151,0,-0.04173307361435182,-0.04484988503150617,-0.039031651220284076
8063459,0,-0.024319896198750805,-0.030001127792967208,-0.03300044382922316
6132910,1,-0.053086720427454284,-0.04587393725485367,-0.039031651220284076
12455217,1,-0.05249671350036895,-0.04563868201435485,-0.03876574628520727
13673454,1,-0.03165511745440695,-0.0323121645672785,-0.034088236745446594
7976261,1,-0.05091804631708647,-0.04442089018118491,-0.03871739993337505
4921301,1,-0.048255042078620025,-0.044794530857271114,-0.03897121828049385
13047065,0,-0.0485101802092515,-0.045002109010652346,-0.039031651220284076
11940531,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
9006103,0,-0.029422658811381185,-0.03679585268031359,-0.035478194360620954
7657263,1,-0.04642123676470596,-0.04121034807555482,-0.03779881924856418
3183643,0,-0.05176319137480328,-0.04608151540823491,-0.03901956463232607
2542975,1,-0.04324795626497646,-0.04295400456395736,-0.03835480229463401
3597152,0,-0.04897261807102115,-0.04425482765847984,-0.038246023003011664
9586606,1,-0.05185886817379021,-0.04623373938738119,-0.039031651220284076
8996270,0,-0.04630961383255471,-0.04451775998609613,-0.03887452557682962
7123717,1,-0.05334185855808587,-0.04617838521314613,-0.039031651220284076
13043864,0,-0.040537113627016605,-0.038636378973627344,-0.03476508567109677
2501563,0,-0.04704313595812027,-0.04523736425115117,-0.03895913169253585
11585622,0,-0.03989926830043775,-0.04240046282160739,-0.03897121828049385
5385635,1,-0.05397970388466461,-0.04623373938738119,-0.039031651220284076
5144031,1,-0.04689962075964005,-0.04437937455050864,-0.03882617922499739
13987043,0,-0.04399742452370656,-0.03975730100188606,-0.03488595155067712
12899306,0,-0.05020047032468534,-0.04523736425115117,-0.039031651220284076
4154649,0,-0.05190670657328361,-0.04537574968673866,-0.039031651220284076
8230897,0,-0.04989749379456035,-0.04566635910147243,-0.039031651220284076
5440662,0,-0.04241875734042408,-0.04161166583875861,-0.037593347253277606
13235616,1,-0.041493881616884776,-0.043382999414278624,-0.038475668174214356
12936232,1,-0.05342158922390814,-0.046109192495352384,-0.03898330486845196
13573006,1,-0.043391471463456684,-0.043092389999544845,-0.037895511952228525
10407307,1,-0.050662908186454886,-0.04606767686467612,-0.039031651220284076
11905761,1,-0.0438858015915552,-0.043908864069511104,-0.038753659697249164
13969937,0,-0.048430449543429115,-0.043991895330863645,-0.0380647241836411
14358814,0,-0.04447580851864064,-0.042441978452283556,-0.03825810959096967
8590173,1,-0.052416982834546565,-0.04496059337997608,-0.03818559006322144
2582117,1,-0.0533578046912503,-0.04619222375670492,-0.039031651220284076
7161384,0,-0.047585304485712195,-0.04555565075300242,-0.039031651220284076
13255477,0,-0.04351904052877248,-0.042358947190931126,-0.03784716560039641
8272923,1,-0.05364483508821075,-0.04623373938738119,-0.039031651220284076
14290164,0,-0.03954845337081946,-0.03985417080679728,-0.0386086206417527
2302920,0,-0.051571837776829645,-0.046095353951793594,-0.039031651220284076
13405517,0,-0.046708267161666414,-0.04547261949164988,-0.039031651220284076
5610708,1,-0.05275185163100042,-0.045500296578767356,-0.03868114016950094
4511711,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
5564280,1,-0.05397970388466461,-0.04623373938738119,-0.039031651220284076
14219803,0,-0.043917693857884174,-0.04040771254914735,-0.035091423545963694
6933706,0,-0.04179685814700966,-0.0412380251626723,-0.03799220465589286
4774285,1,-0.029598066276190278,-0.02344165814611954,-0.021892869495786414
7123676,0,-0.04774476581735697,-0.04415795785356861,-0.03854818770196258
11376378,0,-0.046660428762173,-0.04515433298979863,-0.038922871928661736
8818011,1,-0.04768098128469901,-0.04559716638367858,-0.039031651220284076
13202373,0,-0.04863774927456729,-0.04295400456395736,-0.03758126066531949
2837467,0,-0.05217779083707952,-0.046012322690441164,-0.039031651220284076
14366858,0,-0.04087198242347047,-0.04032468128779482,-0.03862070722971082
7803547,1,-0.051252915113540326,-0.04573555181926618,-0.039031651220284076
14099006,0,-0.02682343910557248,-0.031675591563575994,-0.032408201019279326
4941332,0,-0.04264200320472658,-0.04010326459085479,-0.03623964940197736
5862065,1,-0.021529322894968676,-0.02471480415352476,-0.024249754147603754
6641388,0,-0.0509339924502509,-0.04555565075300242,-0.039031651220284076
13685582,0,-0.04329579466446987,-0.04291248893328109,-0.038028464419766976
11678597,0,-0.053852134819348925,-0.046123031038911175,-0.039031651220284076
12124974,0,-0.04337552533029225,-0.04377047863392362,-0.03852401452604647
6239769,1,-0.024208273266599554,-0.038913149844802326,-0.03837897547055001
10023918,0,-0.04847828794292253,-0.043756640090364826,-0.03756917407736149
9626664,1,-0.052592390299355765,-0.04617838521314613,-0.039031651220284076
11413390,1,-0.03412676809489976,-0.038913149844802326,-0.03738787525799092
4850859,1,-0.05327807402542792,-0.046219900843822395,-0.039031651220284076
13176131,0,-0.04689962075964005,-0.04292632747683988,-0.03843940841034024
6942022,1,-0.05024830872417875,-0.04597080705976489,-0.039031651220284076
4290579,0,-0.05405943455048699,-0.04623373938738119,-0.039031651220284076
12251971,1,-0.027748314829111782,-0.03214610204457353,-0.032178555848076634
8964659,0,-0.0009428649796381575,-0.017394214610945785,-0.02666707173921132
7488737,1,-0.053549158289223936,-0.04623373938738119,-0.039031651220284076
4367215,1,-0.0457355530386337,-0.042082176319756144,-0.03717031667474623
9897626,1,-0.03219728598199888,-0.03840112373312852,-0.03625173598993536
13757602,0,-0.04613420636774551,-0.04342451504495489,-0.038137243711389324
5549054,1,-0.052448875100875536,-0.045707874732148594,-0.03897121828049385
7121083,1,-0.030076450271124364,-0.030679216427345977,-0.03065564576536382
10110624,1,-0.05179508364113226,-0.04505746318488741,-0.0388503524009135
5576048,0,-0.052480767367204514,-0.04606767686467612,-0.03901956463232607
11965775,0,-0.04267389547105556,-0.041943790884168546,-0.037424135021865035
7023621,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
7684980,0,-0.010909198207431775,-0.016992896847741995,-0.027065929141826692
5650223,0,-0.03895844644373413,-0.0412380251626723,-0.038693226757459044
7551873,0,-0.052273467636066336,-0.04586009871129488,-0.039031651220284076
12495237,0,-0.05190670657328361,-0.046109192495352384,-0.039031651220284076
5329546,1,-0.03538651261489281,-0.036020894241023484,-0.03553862730041118
10181043,0,-0.050965884716579875,-0.04616454666958734,-0.039031651220284076
3353906,0,-0.028258591090374843,-0.02846504945794591,-0.026534119271672867
14265693,0,-0.04477878504876553,-0.04451775998609613,-0.03888661216478762
11650100,0,-0.042307134408272724,-0.04424098911492115,-0.03895913169253585
7804858,0,-0.02674370843975031,-0.03146801341019476,-0.0328433181857687
10070501,1,-0.04386985545839077,-0.04313390563022112,-0.03897121828049385
8768710,1,-0.04179685814700966,-0.041943790884168546,-0.0385723608778787
7136701,1,-0.03975575310195753,-0.04260804097498863,-0.03871739993337505
6404165,1,-0.03795384005437244,-0.04079519176879235,-0.0385844474658367
6247411,0,-0.0526083364325202,-0.04554181220944363,-0.0388503524009135
11359392,1,-0.043152279465989644,-0.041044285552849856,-0.03671102633234085
8963048,0,-0.051221022847211355,-0.044407051637626115,-0.038088897359557096
9845659,0,-0.054075380683651426,-0.04623373938738119,-0.039031651220284076
3070089,0,-0.05338969695757927,-0.046219900843822395,-0.039031651220284076
13671655,0,-0.04634150609888358,-0.04617838521314613,-0.039031651220284076
14496835,0,-0.029008059349104942,-0.02295730912156343,-0.01668355008587213
6162659,0,-0.04471500051610769,-0.044185634940686086,-0.039007478044367966
3860268,1,-0.042131726943463524,-0.03975730100188606,-0.035949571290984444
11650812,0,-0.0529591513621386,-0.04623373938738119,-0.039031651220284076
12360751,0,-0.05351726602289496,-0.04623373938738119,-0.039031651220284076
14108105,0,-0.04689962075964005,-0.042760264954134805,-0.037424135021865035
5410242,0,-0.04072846722499024,-0.041127316814202286,-0.03717031667474623
7997044,1,-0.04745773542039652,-0.04401957241798112,-0.03888661216478762
4835124,0,-0.051747245241638845,-0.04603999977755864,-0.039031651220284076
13555589,0,-0.04044143682802979,-0.03840112373312852,-0.038004291243850866
9385482,1,-0.011307851536543475,-0.019843636820844564,-0.027464786544441844
12454818,1,-0.05383618868618439,-0.04623373938738119,-0.039031651220284076
9020189,1,-0.035785165944004625,-0.03333621679062599,-0.029301947914063577
7820355,1,-0.053549158289223936,-0.04615070812602865,-0.039031651220284076
3195943,0,-0.053931865485171204,-0.04623373938738119,-0.039031651220284076
7444108,1,-0.05338969695757927,-0.04615070812602865,-0.039031651220284076
11686499,0,-0.05147616097784283,-0.04533423405606239,-0.039031651220284076
13060763,0,-0.04442797011914724,-0.04417179639712741,-0.03897121828049385
6931491,1,-0.04932343300063945,-0.04444856726830239,-0.03817350347526344
3263802,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
2513442,0,-0.053676727354539724,-0.0459569685162061,-0.03882617922499739
8448506,0,-0.03693328753184643,-0.040463066723382304,-0.03778673266060618
3236634,1,-0.049881547661395916,-0.0455833278401199,-0.039031651220284076
9553096,0,-0.03804951685335926,-0.039217597803094785,-0.03565949317999153
6419904,0,-0.05289536682948065,-0.046206062300263605,-0.039031651220284076
7227922,0,-0.053963757751500176,-0.04623373938738119,-0.039031651220284076
9483078,0,-0.04500203091306814,-0.044808369400829905,-0.038862438988871505
4416483,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
12102361,0,-0.04412499358902224,-0.043659770285453606,-0.03891078534070373
11937975,0,-0.03095348759517026,-0.03918992071597731,-0.03793177171610264
9538736,1,-0.03755518672526074,-0.034387946101090965,-0.03366520616691523
10855740,1,-0.04229118827510829,-0.04223440029890232,-0.03764169360510972
11631516,0,-0.04672421329483085,-0.04471149959591857,-0.039031651220284076
4654534,0,-0.01730359760638408,-0.024604095805054637,-0.025808923994190575
8053939,0,-0.05404348841732256,-0.04623373938738119,-0.039031651220284076
4119562,1,-0.04689962075964005,-0.04552797366588483,-0.039031651220284076
4601499,0,-0.022135275955218445,-0.024770158327759712,-0.030160095659084327
14285187,0,-0.03238863957997251,-0.034623201341589784,-0.03649346774909616
10142921,1,-0.04954667886494205,-0.04444856726830239,-0.03852401452604647
5854743,0,-0.04852612634241593,-0.04436553600694985,-0.03898330486845196
2267985,0,-0.03907006937588538,-0.037155654812841,-0.03389485133811802
9013321,0,-0.05047155458848125,-0.045624843470796164,-0.038947045104577846
4399650,0,-0.052098060171257246,-0.04602616123399984,-0.039031651220284076
7191643,0,-0.05251265963353338,-0.04623373938738119,-0.039031651220284076
8227715,0,-0.05141237644518499,-0.04548645803520868,-0.039031651220284076
9767125,1,-0.050375877789494435,-0.045209687164033584,-0.03889869875274562
3554783,1,-0.05388402708567779,-0.04623373938738119,-0.039031651220284076
13694150,1,-0.053963757751500176,-0.046123031038911175,-0.03895913169253585
9385240,0,-0.040648736559167856,-0.040241650026442276,-0.03591331152711033
2725555,0,-0.04634150609888358,-0.045611004927237374,-0.03889869875274562
8612041,0,-0.04747368155356095,-0.04364593174189481,-0.03891078534070373
11136345,1,-0.05222562923657293,-0.04591545288552983,-0.03888661216478762
9312756,0,-0.0533578046912503,-0.04623373938738119,-0.039031651220284076
10529032,0,-0.030315642268591406,-0.03686504539810733,-0.03512768330983781
12430594,1,-0.05362888895504632,-0.04623373938738119,-0.039031651220284076
4523141,0,-0.045336899709522,-0.04219288466822605,-0.03790759854018653
11344681,1,-0.030299696135426973,-0.03373753455382978,-0.035864965175278214
2799979,1,-0.05397970388466461,-0.04623373938738119,-0.039031651220284076
8754066,0,-0.03267566997693296,-0.0367820141367548,-0.03640886163338983
2297295,0,-0.01025540674768849,-0.015180047641545716,-0.02062377776019251
11655384,1,-0.03524299741641259,-0.039328306151564796,-0.03631216892972559
6735128,1,-0.04203605014447671,-0.04190227525349238,-0.03854818770196258
5169740,0,-0.04497013864673916,-0.04228975447313738,-0.03637260186951571
3968355,1,-0.0505353391211392,-0.04526504133826865,-0.038693226757459044
4771057,0,-0.038990338710062994,-0.035937862979671054,-0.033350954880006306
10834914,0,-0.037650863524247555,-0.038027483057042316,-0.03698901785537566
13810189,1,-0.04997722446038273,-0.04543110386097361,-0.039031651220284076
3748754,0,-0.04007467576524695,-0.041182670988437343,-0.038475668174214356
14552352,1,-0.04157361228270716,-0.03909305091106608,-0.03801637783180887
3515004,0,-0.03446163689135362,-0.03224297184948475,-0.03094572387635674
7977462,0,-0.05134859191252714,-0.044683822508801097,-0.03865696699358493
6466961,0,-0.049594517264435464,-0.04559716638367858,-0.03898330486845196
7660858,0,-0.035258943549577135,-0.03618695676372856,-0.03655390068888628
10324147,1,-0.05045560845531682,-0.045223525707592374,-0.03898330486845196
8082174,0,-0.05404348841732256,-0.04623373938738119,-0.039031651220284076
10089861,0,-0.04377417865940395,-0.04305087436886858,-0.038922871928661736
3032590,1,-0.019870925045863706,-0.02684593986157229,-0.03088529093656662
14454048,0,-0.04721854342292947,-0.043286129609367396,-0.03825810959096967
7969308,1,-0.04364660959408816,-0.04310622854310364,-0.03779881924856418
3590956,0,-0.05117318444771794,-0.04623373938738119,-0.039007478044367966
6326767,0,-0.02757290736430269,-0.036712821418961046,-0.037363702082074804
6642240,0,-0.029358874278723236,-0.0366436287011673,-0.03741204843390703
4069834,1,-0.052416982834546565,-0.046219900843822395,-0.039031651220284076
2994873,1,-0.04584717597078506,-0.042870973302604816,-0.03837897547055001
11611003,0,-0.04021819096372718,-0.04343835358851358,-0.03851192793808847
10119684,0,-0.049738032462915686,-0.04453159852965492,-0.03852401452604647
7912193,1,-0.029645904675683687,-0.023234079992738414,-0.017880122293717802
11622587,1,-0.05051939298797466,-0.045306556968944915,-0.03901956463232607
4543687,1,-0.0535332121560595,-0.04623373938738119,-0.039031651220284076
3606731,1,-0.05136453804569158,-0.04606767686467612,-0.039031651220284076
12785946,0,-0.03050699586656504,-0.03780606636010229,-0.03588913835119422
12991426,1,-0.04937127140013285,-0.045790905993501135,-0.039031651220284076
4676923,0,-0.025468017786592606,-0.02461793434861332,-0.02068421069998252
8763692,0,-0.03946872270499708,-0.04209601486331483,-0.03865696699358493
9041799,1,-0.049387217533297285,-0.04491907774929992,-0.038802006049081385
4901921,1,-0.052592390299355765,-0.04568019764503112,-0.039031651220284076
10683209,0,-0.05169940684214544,-0.04599848414688237,-0.039031651220284076
5157681,1,-0.04141415095106239,-0.038041321600601,-0.034475007560103854
3779336,1,-0.049387217533297285,-0.04533423405606239,-0.038862438988871505
3468514,1,-0.04862180314140275,-0.043078551455986054,-0.03718240326270434
4040624,1,-0.04414093972218679,-0.04270491077989985,-0.03811307053547321
2423022,1,-0.052656174832013604,-0.04616454666958734,-0.039031651220284076
13800420,0,-0.04433229332016042,-0.04234510864737233,-0.03701319103129177
10618401,0,-0.04112712055410194,-0.04151479603384739,-0.0380647241836411
10576601,0,-0.0380654629865238,-0.03654675889625608,-0.03428162215277517
5421518,0,-0.026839385238737128,-0.02997345070584973,-0.030002970015629758
13016529,1,-0.04702718982495584,-0.04383967135171736,-0.03773838630877406
11223577,1,-0.048573964741909344,-0.0449329162928586,-0.038693226757459044
4064121,1,-0.05297509749530303,-0.04603999977755864,-0.039031651220284076
8346455,0,-0.05126886124670476,-0.045417265317414926,-0.038644880405626816
14463610,0,-0.041461989350555804,-0.03925911343377105,-0.035030990606173575
11695527,1,-0.037124641129820064,-0.03878860295277352,-0.03669893974438274
5046816,1,-0.04090387468979944,-0.040241650026442276,-0.037097797146998
5157683,0,-0.040824144023977056,-0.03765384238095601,-0.03424536238890106
3091779,0,-0.038671416046773675,-0.038027483057042316,-0.03348390734754476
8760702,1,-0.04721854342292947,-0.04547261949164988,-0.03901956463232607
12154897,1,-0.04844639567659366,-0.044102603679333656,-0.038669053581542934
12249947,1,-0.023921242869639103,-0.026956648210042195,-0.028975610039196548
5050881,0,-0.04197226561181886,-0.04039387400558856,-0.03799220465589286
12100291,1,-0.03766680965741199,-0.0383042539282173,-0.03549028094857896
12725658,1,-0.05321428949277007,-0.04623373938738119,-0.039031651220284076
7153196,0,-0.050264254857343184,-0.04606767686467612,-0.039031651220284076
3848208,0,-0.04605447570192313,-0.0414871189467298,-0.03703736420720788
14337123,1,-0.036518688069570183,-0.03977113954544485,-0.038499841350130466
13784539,0,-0.024957741525329653,-0.03649140472202102,-0.037919685128144635
7112102,1,-0.040712521091825805,-0.04191611379705107,-0.03897121828049385
5310665,1,-0.03519515901691918,-0.034470977362443506,-0.03227524855174087
4111614,0,-0.03501975155211009,-0.03431875338329722,-0.033435560995712536
3191962,0,-0.05383618868618439,-0.04623373938738119,-0.039031651220284076
3883627,1,-0.05286347456315178,-0.046219900843822395,-0.039031651220284076
8746107,1,-0.041924427212325456,-0.040158618765089846,-0.035816618823445986
13933526,1,-0.05212995243758611,-0.04568019764503112,-0.038862438988871505
8833755,1,-0.05035993165633,-0.04551413512232615,-0.039031651220284076
10902255,1,-0.053931865485171204,-0.04623373938738119,-0.039031651220284076
3634871,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
10114980,0,-0.03884682351158277,-0.03816586849262981,-0.03628799575380948
6498111,0,-0.04168523521485841,-0.04295400456395736,-0.038802006049081385
8205492,1,-0.05211400630442168,-0.04555565075300242,-0.038947045104577846
14059558,1,-0.03514732061742577,-0.038414962276687316,-0.03776255948469007
5174129,1,-0.0529591513621386,-0.04623373938738119,-0.039031651220284076
6903547,1,-0.050615069786961474,-0.04509897881556368,-0.03895913169253585
7224161,1,-0.05059912365379704,-0.04515433298979863,-0.038947045104577846
12006358,1,-0.04799990394798844,-0.04396421824374606,-0.038246023003011664
13002575,0,-0.04798395781482401,-0.04444856726830239,-0.03874157310929116
11756466,0,-0.05374051188719757,-0.04623373938738119,-0.039031651220284076
2925941,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
7490387,0,-0.048191257545962075,-0.044586952703889876,-0.03868114016950094
4252607,0,-0.04630961383255471,-0.043978056787304855,-0.03843940841034024
12373401,1,-0.053995650017829154,-0.04623373938738119,-0.039031651220284076
11631952,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
13470560,1,-0.05020047032468534,-0.04573555181926618,-0.039031651220284076
4775150,1,-0.04894072580469218,-0.045223525707592374,-0.039031651220284076
6181492,1,-0.05235319830188872,-0.04608151540823491,-0.03901956463232607
7469131,1,-0.04154172001637819,-0.04078135322523356,-0.03811307053547321
2945961,1,-0.05098183084974431,-0.0458324216241774,-0.039007478044367966
4621122,1,-0.0334410843688275,-0.03415269086059226,-0.031054503167979083
12884207,0,-0.01250381152387858,-0.01696521976062463,-0.02241259277798202
11230235,1,-0.05394781161833574,-0.04623373938738119,-0.039031651220284076
8439813,0,-0.05389997321884234,-0.04623373938738119,-0.039031651220284076
3589873,0,-0.03895844644373413,-0.04069832196388113,-0.0376054338412356
5696868,0,-0.048430449543429115,-0.04364593174189481,-0.03747248137369715
12364671,1,-0.034589205956669304,-0.03310096155012728,-0.031259975163265764
3631962,0,-0.05099777698290874,-0.04615070812602865,-0.039031651220284076
9071000,0,-0.0460863679682521,-0.045223525707592374,-0.038922871928661736
5541222,0,-0.04382201705889736,-0.042898650389722404,-0.03829436935484378
12231211,1,-0.05211400630442168,-0.04615070812602865,-0.039031651220284076
10343366,1,-0.019870925045863706,-0.022694376793947132,-0.023548732046037683
6982172,0,-0.022406360219014463,-0.02295730912156343,-0.02391132968477883
2463178,0,-0.04525716904369961,-0.04253884825719488,-0.03817350347526344
3873176,1,-0.036741933933872796,-0.04083670739946862,-0.03790759854018653
10146321,0,-0.05045560845531682,-0.045901614341971146,-0.039031651220284076
6409227,1,-0.05120507671404692,-0.04556948929656111,-0.038862438988871505
14644659,0,-0.04957857113127092,-0.04396421824374606,-0.03846358158625635
6208234,0,-0.03317000010503159,-0.03321166989859729,-0.03136875445488811
12766383,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
5696468,0,-0.052416982834546565,-0.04623373938738119,-0.039031651220284076
8857011,1,-0.015262492561332056,-0.030360929925494724,-0.033677292754873335
7297010,1,-0.044762838915601094,-0.04437937455050864,-0.038777832873165274
6379334,0,-0.045432576508508814,-0.04419947348424488,-0.039007478044367966
5096707,1,-0.052879420696316216,-0.04616454666958734,-0.039031651220284076
6153976,1,-0.04862180314140275,-0.0445592756167724,-0.03888661216478762
3852185,1,-0.0341905526275576,-0.04000639478594357,-0.03765378019306772
2673773,1,-0.053852134819348925,-0.046123031038911175,-0.039031651220284076
7683010,1,-0.04532095357635756,-0.04374280154680614,-0.039007478044367966
5334213,0,-0.05397970388466461,-0.04623373938738119,-0.039031651220284076
13466436,1,-0.04119090508675989,-0.042372785734489805,-0.03817350347526344
12272923,1,-0.032340801180479106,-0.03770919655519107,-0.03784716560039641
14073162,1,-0.05369267348770416,-0.04623373938738119,-0.039031651220284076
10668129,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
9070043,1,-0.05187481430695464,-0.04594312997264741,-0.03901956463232607
9843221,1,-0.04556014557382461,-0.04335532232716115,-0.03848775476217236
5113876,0,-0.04725043568925834,-0.04574939036282486,-0.039031651220284076
3971071,0,-0.020556608771935856,-0.02284660077309331,-0.022726844064890943
5190842,1,-0.043008764267509415,-0.04150095749028859,-0.03714614349883023
6097549,1,-0.026073970846842376,-0.02933687770214723,-0.03254115348681778
13045199,1,-0.05214589857075066,-0.04616454666958734,-0.039031651220284076
5045270,0,-0.04594285276977188,-0.04413028076645113,-0.03891078534070373
2763852,0,-0.04189253494599648,-0.039535884304946034,-0.03749665454961326
5646442,1,-0.031160787326308326,-0.035619576477819805,-0.03497055766638335
3967642,0,-0.020971208234212207,-0.027330288886128398,-0.03074025188107016
5430383,1,-0.04951478659861308,-0.04547261949164988,-0.039031651220284076
10111293,1,-0.03479650568780748,-0.03557806084714354,-0.03701319103129177
3492650,1,-0.0497858708624091,-0.04444856726830239,-0.03846358158625635
6199093,1,-0.05338969695757927,-0.04619222375670492,-0.039031651220284076
4240126,1,-0.05332591242492132,-0.04616454666958734,-0.039031651220284076
14260275,1,-0.04624582929989676,-0.043811994264599884,-0.03842732182238224
5421780,1,-0.0369651797981754,-0.03452633153667856,-0.029918363899923528
4629766,0,-0.04933937913380388,-0.04396421824374606,-0.03787133877631241
10535630,1,-0.03887871577791174,-0.03887163421412605,-0.03553862730041118
8287217,1,-0.04200415787814784,-0.03935598323868227,-0.037363702082074804
12655248,0,-0.03959629177031287,-0.03960507702273978,-0.037061537383123885
6622582,1,-0.048015850081152875,-0.044393213094067324,-0.038838265812955505
10405482,0,-0.048749372206718544,-0.044490082898978656,-0.03784716560039641
2935569,1,-0.044412023985982804,-0.04318925980445607,-0.03829436935484378
5366637,1,-0.05321428949277007,-0.04617838521314613,-0.039031651220284076
9897933,0,-0.04468310824977871,-0.041556311664523546,-0.037218663026578454
3860393,0,-0.034381906225531236,-0.03534280560664482,-0.03546610777266295
6964673,1,-0.03935709977284583,-0.038719410234979774,-0.037424135021865035
7252974,1,-0.03966007630297071,-0.03754313403248599,-0.034898038138635123
11642474,1,-0.03315405397186705,-0.03372369601027099,-0.031815958209335485
8304694,1,-0.039213584574365606,-0.04163934292587609,-0.038753659697249164
5564756,0,-0.030204019336440156,-0.02656916899039709,-0.028008683002553564
13550430,1,-0.033393245969334094,-0.03736323296622234,-0.036058350582606785
9915019,1,-0.043965532257377586,-0.04291248893328109,-0.038838265812955505
8313734,0,-0.04340741759662112,-0.04274642641057612,-0.038669053581542934
7161257,0,-0.04768098128469901,-0.0453203955125036,-0.039031651220284076
13847864,0,-0.05332591242492132,-0.04623373938738119,-0.039031651220284076
5412174,0,-0.049881547661395916,-0.04433785891983237,-0.038137243711389324
10820897,1,-0.041637396815365005,-0.04188843670993359,-0.03842732182238224
7478386,1,-0.05028020099050762,-0.04554181220944363,-0.039031651220284076
13551721,1,-0.039277369107023445,-0.0430231972817511,-0.0388503524009135
5187197,1,-0.03734788699412267,-0.038511832081598536,-0.03703736420720788
12782502,0,-0.04726638182242288,-0.044573114160331086,-0.03897121828049385
6855486,1,-0.028625352153157677,-0.029682841291115956,-0.028842657571658197
8529826,1,-0.053995650017829154,-0.04623373938738119,-0.039031651220284076
9370989,1,-0.050056955126205116,-0.04616454666958734,-0.039031651220284076
7232478,1,-0.05047155458848125,-0.04602616123399984,-0.039031651220284076
7767616,0,-0.05374051188719757,-0.04615070812602865,-0.039031651220284076
12514237,1,-0.028162914291388026,-0.032395195828631033,-0.03227524855174087
6661281,0,-0.0427376800037134,-0.040144780221531055,-0.036203389638103246
7771713,0,-0.051189130580882376,-0.04586009871129488,-0.039031651220284076
6719132,1,-0.052767797764164966,-0.04613686958246986,-0.039031651220284076
5823378,0,-0.0533578046912503,-0.04623373938738119,-0.039031651220284076
2693123,0,-0.05152399937733624,-0.04606767686467612,-0.03901956463232607
10618938,1,-0.05205022177176384,-0.04552797366588483,-0.0388503524009135
6944254,1,-0.05316645109327667,-0.04616454666958734,-0.039031651220284076
12436304,1,-0.04267389547105556,-0.04356290048054238,-0.038922871928661736
5822010,0,-0.041461989350555804,-0.038110514318394746,-0.034450834384187744
4826128,0,-0.053612942821881775,-0.04587393725485367,-0.03901956463232607
8047331,1,-0.04147793548372034,-0.04181924399213985,-0.03784716560039641
10712265,1,-0.019823086646370405,-0.022611345532594595,-0.020865509519353204
3848655,0,-0.054075380683651426,-0.04623373938738119,-0.039031651220284076
13985704,1,-0.04154172001637819,-0.038110514318394746,-0.03493429790250924
5446708,1,-0.0523850905682177,-0.04586009871129488,-0.039031651220284076
11070907,1,-0.051747245241638845,-0.04591545288552983,-0.03901956463232607
12015110,1,-0.023586374073185135,-0.029613648573322212,-0.03094572387635674
5636989,1,-0.05302293589479644,-0.0459569685162061,-0.03897121828049385
2260326,0,-0.04756935835254777,-0.042870973302604816,-0.03825810959096967
5990670,1,-0.0377146480569054,-0.04072599905099861,-0.03793177171610264
5916396,0,-0.051221022847211355,-0.046123031038911175,-0.039031651220284076
7276695,1,-0.021609053560790844,-0.02429964784676207,-0.026280300924554172
9739330,0,-0.05074263885227727,-0.04466998396524242,-0.03872948652133316
10332545,0,-0.02610586311317146,-0.03618695676372856,-0.037593347253277606
5279042,0,-0.041701181348022844,-0.042068337776197354,-0.037424135021865035
9771609,0,-0.02130607703066596,-0.03146801341019476,-0.034595873439684205
6179638,1,-0.048111526880139796,-0.04605383832111743,-0.039031651220284076
